Date,Metric,App,Category,Platform,Value
12/4/13,Downloads,Crappy Birds,Games,iOS,11752
11/26/13,Downloads,Crappy Birds,Games,iOS,11801
1/5/14,Downloads,Crappy Birds,Games,Android,11866
11/29/13,Downloads,Crappy Birds,Games,iOS,11965
11/28/13,Downloads,Crappy Birds,Games,iOS,12008
12/2/13,Downloads,Crappy Birds,Games,iOS,12073
12/5/13,Downloads,Crappy Birds,Games,iOS,12185
12/8/13,Downloads,Crappy Birds,Games,iOS,12212
1/19/14,Downloads,Crappy Birds,Games,Android,12285
1/17/14,Downloads,Crappy Birds,Games,Android,12352
1/10/14,Downloads,Crappy Birds,Games,Android,12370
11/30/13,Downloads,Crappy Birds,Games,iOS,12373
12/6/13,Downloads,Crappy Birds,Games,iOS,12439
1/12/14,Downloads,Crappy Birds,Games,Android,12442
11/27/13,Downloads,Crappy Birds,Games,iOS,12478
1/22/14,Downloads,Crappy Birds,Games,Android,12517
12/3/13,Downloads,Crappy Birds,Games,iOS,12619
1/15/14,Downloads,Crappy Birds,Games,Android,12622
1/29/14,Downloads,Crappy Birds,Games,Android,12649
1/18/14,Downloads,Crappy Birds,Games,Android,12666
12/7/13,Downloads,Crappy Birds,Games,iOS,12673
12/9/13,Downloads,Crappy Birds,Games,iOS,12765
1/30/14,Downloads,Crappy Birds,Games,Android,12772
12/12/13,Downloads,Crappy Birds,Games,iOS,12776
1/23/14,Downloads,Crappy Birds,Games,Android,12886
1/24/14,Downloads,Crappy Birds,Games,Android,12912
1/13/14,Downloads,Crappy Birds,Games,Android,12918
1/14/14,Downloads,Crappy Birds,Games,Android,12941
5/7/14,Downloads,Crappy Birds,Games,Android,12981
1/27/14,Downloads,Crappy Birds,Games,Android,12984
1/20/14,Downloads,Crappy Birds,Games,Android,13010
1/16/14,Downloads,Crappy Birds,Games,Android,13018
2/4/14,Downloads,Crappy Birds,Games,Android,13043
1/25/14,Downloads,Crappy Birds,Games,Android,13093
12/13/13,Downloads,Crappy Birds,Games,iOS,13176
2/5/14,Downloads,Crappy Birds,Games,Android,13205
12/10/13,Downloads,Crappy Birds,Games,iOS,13208
12/14/13,Downloads,Crappy Birds,Games,iOS,13223
12/11/13,Downloads,Crappy Birds,Games,iOS,13229
12/15/13,Downloads,Crappy Birds,Games,iOS,13251
1/28/14,Downloads,Crappy Birds,Games,Android,13269
1/31/14,Downloads,Crappy Birds,Games,Android,13281
12/16/13,Downloads,Crappy Birds,Games,iOS,13305
2/3/14,Downloads,Crappy Birds,Games,Android,13329
1/21/14,Downloads,Crappy Birds,Games,Android,13495
2/9/14,Downloads,Crappy Birds,Games,Android,13513
2/1/14,Downloads,Crappy Birds,Games,Android,13617
2/17/14,Downloads,Crappy Birds,Games,Android,13739
12/18/13,Downloads,Crappy Birds,Games,iOS,13818
1/26/14,Downloads,Crappy Birds,Games,Android,13914
2/2/14,Downloads,Crappy Birds,Games,Android,13976
12/17/13,Downloads,Crappy Birds,Games,iOS,14008
12/19/13,Downloads,Crappy Birds,Games,iOS,14190
2/10/14,Downloads,Crappy Birds,Games,Android,14320
2/15/14,Downloads,Crappy Birds,Games,Android,14422
2/16/14,Downloads,Crappy Birds,Games,Android,14440
2/24/14,Downloads,Crappy Birds,Games,Android,14458
2/27/14,Downloads,Crappy Birds,Games,Android,14494
2/18/14,Downloads,Crappy Birds,Games,Android,14514
2/19/14,Downloads,Crappy Birds,Games,Android,14539
2/6/14,Downloads,Crappy Birds,Games,Android,14558
2/25/14,Downloads,Crappy Birds,Games,Android,14619
2/8/14,Downloads,Crappy Birds,Games,Android,14632
2/7/14,Downloads,Crappy Birds,Games,Android,14642
3/5/14,Downloads,Crappy Birds,Games,Android,14675
3/7/14,Downloads,Crappy Birds,Games,Android,14700
3/6/14,Downloads,Crappy Birds,Games,Android,14714
12/20/13,Downloads,Crappy Birds,Games,iOS,14715
2/11/14,Downloads,Crappy Birds,Games,Android,14730
5/8/14,Downloads,Crappy Birds,Games,Android,14732
12/23/13,Downloads,Crappy Birds,Games,iOS,14768
3/2/14,Downloads,Crappy Birds,Games,Android,14902
2/12/14,Downloads,Crappy Birds,Games,Android,14931
2/26/14,Downloads,Crappy Birds,Games,Android,14934
2/28/14,Downloads,Crappy Birds,Games,Android,14983
2/22/14,Downloads,Crappy Birds,Games,Android,14989
2/20/14,Downloads,Crappy Birds,Games,Android,14999
2/23/14,Downloads,Crappy Birds,Games,Android,15027
2/14/14,Downloads,Crappy Birds,Games,Android,15054
3/8/14,Downloads,Crappy Birds,Games,Android,15100
2/13/14,Downloads,Crappy Birds,Games,Android,15127
2/21/14,Downloads,Crappy Birds,Games,Android,15165
12/29/13,Downloads,Crappy Birds,Games,iOS,15213
12/21/13,Downloads,Crappy Birds,Games,iOS,15241
3/1/14,Downloads,Crappy Birds,Games,Android,15358
12/25/13,Downloads,Crappy Birds,Games,iOS,15373
12/26/13,Downloads,Crappy Birds,Games,iOS,15401
3/12/14,Downloads,Crappy Birds,Games,Android,15438
12/24/13,Downloads,Crappy Birds,Games,iOS,15511
3/20/14,Downloads,Crappy Birds,Games,Android,15516
12/22/13,Downloads,Crappy Birds,Games,iOS,15547
3/3/14,Downloads,Crappy Birds,Games,Android,15803
3/10/14,Downloads,Crappy Birds,Games,Android,15837
3/13/14,Downloads,Crappy Birds,Games,Android,15876
12/27/13,Downloads,Crappy Birds,Games,iOS,15901
3/26/14,Downloads,Crappy Birds,Games,Android,15953
3/17/14,Downloads,Crappy Birds,Games,Android,15980
3/11/14,Downloads,Crappy Birds,Games,Android,16024
3/22/14,Downloads,Crappy Birds,Games,Android,16064
12/31/13,Downloads,Crappy Birds,Games,iOS,16091
12/28/13,Downloads,Crappy Birds,Games,iOS,16113
3/24/14,Downloads,Crappy Birds,Games,Android,16152
1/1/14,Downloads,Crappy Birds,Games,iOS,16154
3/18/14,Downloads,Crappy Birds,Games,Android,16160
12/30/13,Downloads,Crappy Birds,Games,iOS,16257
3/9/14,Downloads,Crappy Birds,Games,Android,16265
3/4/14,Downloads,Crappy Birds,Games,Android,16290
3/14/14,Downloads,Crappy Birds,Games,Android,16422
3/15/14,Downloads,Crappy Birds,Games,Android,16427
3/16/14,Downloads,Crappy Birds,Games,Android,16447
3/28/14,Downloads,Crappy Birds,Games,Android,16464
1/6/14,Downloads,Crappy Birds,Games,iOS,16523
4/5/14,Downloads,Crappy Birds,Games,Android,16632
1/2/14,Downloads,Crappy Birds,Games,iOS,16691
3/21/14,Downloads,Crappy Birds,Games,Android,16703
1/7/14,Downloads,Crappy Birds,Games,iOS,16742
4/3/14,Downloads,Crappy Birds,Games,Android,16832
3/29/14,Downloads,Crappy Birds,Games,Android,16877
4/4/14,Downloads,Crappy Birds,Games,Android,16930
4/12/14,Downloads,Crappy Birds,Games,Android,16941
1/5/14,Downloads,Crappy Birds,Games,iOS,16951
3/19/14,Downloads,Crappy Birds,Games,Android,16956
1/3/14,Downloads,Crappy Birds,Games,iOS,16963
1/4/14,Downloads,Crappy Birds,Games,iOS,16967
4/14/14,Downloads,Crappy Birds,Games,Android,16981
3/25/14,Downloads,Crappy Birds,Games,Android,17058
3/30/14,Downloads,Crappy Birds,Games,Android,17072
4/10/14,Downloads,Crappy Birds,Games,Android,17265
4/28/14,Downloads,Crappy Birds,Games,Android,17354
4/18/14,Downloads,Crappy Birds,Games,Android,17372
4/19/14,Downloads,Crappy Birds,Games,Android,17423
3/23/14,Downloads,Crappy Birds,Games,Android,17446
4/23/14,Downloads,Crappy Birds,Games,Android,17464
4/7/14,Downloads,Crappy Birds,Games,Android,17468
4/22/14,Downloads,Crappy Birds,Games,Android,17499
4/1/14,Downloads,Crappy Birds,Games,Android,17503
1/9/14,Downloads,Crappy Birds,Games,iOS,17514
3/31/14,Downloads,Crappy Birds,Games,Android,17520
4/27/14,Downloads,Crappy Birds,Games,Android,17601
4/2/14,Downloads,Crappy Birds,Games,Android,17629
4/9/14,Downloads,Crappy Birds,Games,Android,17662
4/17/14,Downloads,Crappy Birds,Games,Android,17702
3/27/14,Downloads,Crappy Birds,Games,Android,17712
4/15/14,Downloads,Crappy Birds,Games,Android,18024
1/8/14,Downloads,Crappy Birds,Games,iOS,18128
4/16/14,Downloads,Crappy Birds,Games,Android,18181
4/25/14,Downloads,Crappy Birds,Games,Android,18216
4/20/14,Downloads,Crappy Birds,Games,Android,18246
4/13/14,Downloads,Crappy Birds,Games,Android,18285
4/6/14,Downloads,Crappy Birds,Games,Android,18308
1/10/14,Downloads,Crappy Birds,Games,iOS,18404
1/16/14,Downloads,Crappy Birds,Games,iOS,18416
4/8/14,Downloads,Crappy Birds,Games,Android,18498
4/29/14,Downloads,Crappy Birds,Games,Android,18574
4/11/14,Downloads,Crappy Birds,Games,Android,18575
1/13/14,Downloads,Crappy Birds,Games,iOS,18589
1/14/14,Downloads,Crappy Birds,Games,iOS,18622
1/18/14,Downloads,Crappy Birds,Games,iOS,18682
1/23/14,Downloads,Crappy Birds,Games,iOS,18685
1/17/14,Downloads,Crappy Birds,Games,iOS,18686
1/24/14,Downloads,Crappy Birds,Games,iOS,18723
1/19/14,Downloads,Crappy Birds,Games,iOS,18901
1/15/14,Downloads,Crappy Birds,Games,iOS,18933
1/22/14,Downloads,Crappy Birds,Games,iOS,18936
1/21/14,Downloads,Crappy Birds,Games,iOS,18957
1/11/14,Downloads,Crappy Birds,Games,iOS,18986
4/24/14,Downloads,Crappy Birds,Games,Android,19086
4/21/14,Downloads,Crappy Birds,Games,Android,19215
1/12/14,Downloads,Crappy Birds,Games,iOS,19285
1/25/14,Downloads,Crappy Birds,Games,iOS,19312
1/20/14,Downloads,Crappy Birds,Games,iOS,19356
4/26/14,Downloads,Crappy Birds,Games,Android,19597
1/29/14,Downloads,Crappy Birds,Games,iOS,19639
4/30/14,Downloads,Crappy Birds,Games,Android,19713
2/2/14,Downloads,Crappy Birds,Games,iOS,19771
1/30/14,Downloads,Crappy Birds,Games,iOS,19830
2/4/14,Downloads,Crappy Birds,Games,iOS,19907
5/2/14,Downloads,Crappy Birds,Games,Android,20137
2/10/14,Downloads,Crappy Birds,Games,iOS,20257
5/7/14,Downloads,Crappy Birds,Games,iOS,20497
2/3/14,Downloads,Crappy Birds,Games,iOS,20507
1/26/14,Downloads,Crappy Birds,Games,iOS,20540
1/28/14,Downloads,Crappy Birds,Games,iOS,20567
1/27/14,Downloads,Crappy Birds,Games,iOS,20641
2/11/14,Downloads,Crappy Birds,Games,iOS,20692
1/31/14,Downloads,Crappy Birds,Games,iOS,20774
2/8/14,Downloads,Crappy Birds,Games,iOS,20903
2/15/14,Downloads,Crappy Birds,Games,iOS,20912
5/1/14,Downloads,Crappy Birds,Games,Android,21037
2/18/14,Downloads,Crappy Birds,Games,iOS,21045
2/1/14,Downloads,Crappy Birds,Games,iOS,21106
2/20/14,Downloads,Crappy Birds,Games,iOS,21218
2/13/14,Downloads,Crappy Birds,Games,iOS,21250
2/7/14,Downloads,Crappy Birds,Games,iOS,21265
2/12/14,Downloads,Crappy Birds,Games,iOS,21330
2/19/14,Downloads,Crappy Birds,Games,iOS,21445
2/9/14,Downloads,Crappy Birds,Games,iOS,21482
2/6/14,Downloads,Crappy Birds,Games,iOS,21490
2/5/14,Downloads,Crappy Birds,Games,iOS,21544
2/16/14,Downloads,Crappy Birds,Games,iOS,21659
2/17/14,Downloads,Crappy Birds,Games,iOS,21694
2/21/14,Downloads,Crappy Birds,Games,iOS,21822
2/14/14,Downloads,Crappy Birds,Games,iOS,21864
2/27/14,Downloads,Crappy Birds,Games,iOS,22123
2/26/14,Downloads,Crappy Birds,Games,iOS,22210
3/1/14,Downloads,Crappy Birds,Games,iOS,22270
3/8/14,Downloads,Crappy Birds,Games,iOS,22456
3/4/14,Downloads,Crappy Birds,Games,iOS,22496
2/28/14,Downloads,Crappy Birds,Games,iOS,22667
3/3/14,Downloads,Crappy Birds,Games,iOS,22740
2/22/14,Downloads,Crappy Birds,Games,iOS,22859
5/8/14,Downloads,Crappy Birds,Games,iOS,22874
3/11/14,Downloads,Crappy Birds,Games,iOS,23060
2/25/14,Downloads,Crappy Birds,Games,iOS,23083
3/7/14,Downloads,Crappy Birds,Games,iOS,23210
5/5/14,Downloads,Crappy Birds,Games,Android,23210
2/23/14,Downloads,Crappy Birds,Games,iOS,23292
3/2/14,Downloads,Crappy Birds,Games,iOS,23307
3/13/14,Downloads,Crappy Birds,Games,iOS,23418
3/10/14,Downloads,Crappy Birds,Games,iOS,23563
2/24/14,Downloads,Crappy Birds,Games,iOS,23590
3/6/14,Downloads,Crappy Birds,Games,iOS,23620
3/9/14,Downloads,Crappy Birds,Games,iOS,23622
3/15/14,Downloads,Crappy Birds,Games,iOS,23638
3/12/14,Downloads,Crappy Birds,Games,iOS,23750
3/19/14,Downloads,Crappy Birds,Games,iOS,23819
3/22/14,Downloads,Crappy Birds,Games,iOS,23890
3/5/14,Downloads,Crappy Birds,Games,iOS,23943
3/24/14,Downloads,Crappy Birds,Games,iOS,24021
3/16/14,Downloads,Crappy Birds,Games,iOS,24068
3/23/14,Downloads,Crappy Birds,Games,iOS,24507
3/30/14,Downloads,Crappy Birds,Games,iOS,24754
3/17/14,Downloads,Crappy Birds,Games,iOS,24768
3/14/14,Downloads,Crappy Birds,Games,iOS,24833
3/20/14,Downloads,Crappy Birds,Games,iOS,24908
3/25/14,Downloads,Crappy Birds,Games,iOS,24962
3/18/14,Downloads,Crappy Birds,Games,iOS,25049
3/26/14,Downloads,Crappy Birds,Games,iOS,25189
3/21/14,Downloads,Crappy Birds,Games,iOS,25258
3/28/14,Downloads,Crappy Birds,Games,iOS,25329
4/5/14,Downloads,Crappy Birds,Games,iOS,25385
4/4/14,Downloads,Crappy Birds,Games,iOS,25611
3/29/14,Downloads,Crappy Birds,Games,iOS,25738
4/1/14,Downloads,Crappy Birds,Games,iOS,26042
5/4/14,Downloads,Crappy Birds,Games,Android,26078
4/29/14,Downloads,Crappy Birds,Games,iOS,26092
4/11/14,Downloads,Crappy Birds,Games,iOS,26093
4/10/14,Downloads,Crappy Birds,Games,iOS,26119
3/27/14,Downloads,Crappy Birds,Games,iOS,26147
4/2/14,Downloads,Crappy Birds,Games,iOS,26228
4/3/14,Downloads,Crappy Birds,Games,iOS,26326
4/17/14,Downloads,Crappy Birds,Games,iOS,26326
3/31/14,Downloads,Crappy Birds,Games,iOS,26494
4/9/14,Downloads,Crappy Birds,Games,iOS,26494
4/12/14,Downloads,Crappy Birds,Games,iOS,26749
4/13/14,Downloads,Crappy Birds,Games,iOS,26759
5/6/14,Downloads,Crappy Birds,Games,Android,26774
4/8/14,Downloads,Crappy Birds,Games,iOS,26866
4/21/14,Downloads,Crappy Birds,Games,iOS,26992
4/6/14,Downloads,Crappy Birds,Games,iOS,27026
4/26/14,Downloads,Crappy Birds,Games,iOS,27062
4/7/14,Downloads,Crappy Birds,Games,iOS,27076
4/25/14,Downloads,Crappy Birds,Games,iOS,27091
4/14/14,Downloads,Crappy Birds,Games,iOS,27258
4/28/14,Downloads,Crappy Birds,Games,iOS,27401
4/27/14,Downloads,Crappy Birds,Games,iOS,27791
4/20/14,Downloads,Crappy Birds,Games,iOS,27826
4/15/14,Downloads,Crappy Birds,Games,iOS,27937
4/19/14,Downloads,Crappy Birds,Games,iOS,27969
5/3/14,Downloads,Crappy Birds,Games,Android,28025
4/22/14,Downloads,Crappy Birds,Games,iOS,28090
4/16/14,Downloads,Crappy Birds,Games,iOS,28181
4/18/14,Downloads,Crappy Birds,Games,iOS,28343
4/30/14,Downloads,Crappy Birds,Games,iOS,28367
4/23/14,Downloads,Crappy Birds,Games,iOS,28493
4/24/14,Downloads,Crappy Birds,Games,iOS,28861
5/2/14,Downloads,Crappy Birds,Games,iOS,29468
5/1/14,Downloads,Crappy Birds,Games,iOS,31055
5/5/14,Downloads,Crappy Birds,Games,iOS,35113
5/4/14,Downloads,Crappy Birds,Games,iOS,39118
5/3/14,Downloads,Crappy Birds,Games,iOS,40703
5/6/14,Downloads,Crappy Birds,Games,iOS,40830
5/11/14,Downloads,Crappy Birds,Games,Android,44337
5/11/14,Downloads,Crappy Birds,Games,iOS,62720
5/9/14,Downloads,Crappy Birds,Games,Android,75604
5/12/14,Downloads,Crappy Birds,Games,Android,107357
5/10/14,Downloads,Crappy Birds,Games,Android,107538
5/9/14,Downloads,Crappy Birds,Games,iOS,115295
5/13/14,Downloads,Crappy Birds,Games,Android,135955
5/10/14,Downloads,Crappy Birds,Games,iOS,158747
5/12/14,Downloads,Crappy Birds,Games,iOS,167917
8/1/13,Downloads,Carry,Services,Android,198861
8/2/13,Downloads,Carry,Services,Android,201432
8/3/13,Downloads,Carry,Services,Android,204600
5/13/14,Downloads,Crappy Birds,Games,iOS,205590
8/9/13,Downloads,Carry,Services,Android,209203
8/6/13,Downloads,Carry,Services,Android,211533
8/8/13,Downloads,Carry,Services,Android,213399
8/16/13,Downloads,Carry,Services,Android,213406
8/5/13,Downloads,Carry,Services,Android,214402
5/14/14,Downloads,Crappy Birds,Games,Android,214853
8/20/13,Downloads,Carry,Services,Android,218636
8/15/13,Downloads,Carry,Services,Android,219708
8/22/13,Downloads,Carry,Services,Android,220462
8/4/13,Downloads,Carry,Services,Android,223972
8/19/13,Downloads,Carry,Services,Android,224635
8/25/13,Downloads,Carry,Services,Android,226103
8/17/13,Downloads,Carry,Services,Android,227278
8/7/13,Downloads,Carry,Services,Android,228376
8/12/13,Downloads,Carry,Services,Android,228609
8/11/13,Downloads,Carry,Services,Android,228660
8/18/13,Downloads,Carry,Services,Android,232643
8/10/13,Downloads,Carry,Services,Android,233096
8/13/13,Downloads,Carry,Services,Android,235789
8/27/13,Downloads,Carry,Services,Android,236179
8/14/13,Downloads,Carry,Services,Android,236765
8/21/13,Downloads,Carry,Services,Android,238201
9/5/13,Downloads,Carry,Services,Android,238651
8/24/13,Downloads,Carry,Services,Android,240312
8/23/13,Downloads,Carry,Services,Android,240749
9/1/13,Downloads,Carry,Services,Android,245367
9/10/13,Downloads,Carry,Services,Android,249983
9/9/13,Downloads,Carry,Services,Android,250282
9/8/13,Downloads,Carry,Services,Android,250853
8/29/13,Downloads,Carry,Services,Android,250918
8/30/13,Downloads,Carry,Services,Android,250964
8/26/13,Downloads,Carry,Services,Android,251318
8/31/13,Downloads,Carry,Services,Android,251892
9/2/13,Downloads,Carry,Services,Android,252207
8/28/13,Downloads,Carry,Services,Android,256020
9/4/13,Downloads,Carry,Services,Android,258025
9/16/13,Downloads,Carry,Services,Android,258240
9/6/13,Downloads,Carry,Services,Android,260818
9/14/13,Downloads,Carry,Services,Android,262054
9/3/13,Downloads,Carry,Services,Android,262297
9/18/13,Downloads,Carry,Services,Android,262951
9/7/13,Downloads,Carry,Services,Android,263110
9/19/13,Downloads,Carry,Services,Android,263864
9/11/13,Downloads,Carry,Services,Android,265777
9/15/13,Downloads,Carry,Services,Android,268574
9/21/13,Downloads,Carry,Services,Android,271589
9/17/13,Downloads,Carry,Services,Android,273018
9/12/13,Downloads,Carry,Services,Android,274682
9/24/13,Downloads,Carry,Services,Android,275525
9/25/13,Downloads,Carry,Services,Android,277509
9/13/13,Downloads,Carry,Services,Android,278147
9/23/13,Downloads,Carry,Services,Android,280621
10/4/13,Downloads,Carry,Services,Android,285531
9/22/13,Downloads,Carry,Services,Android,287144
9/27/13,Downloads,Carry,Services,Android,288059
10/7/13,Downloads,Carry,Services,Android,288623
9/30/13,Downloads,Carry,Services,Android,292387
9/20/13,Downloads,Carry,Services,Android,292557
5/15/14,Downloads,Crappy Birds,Games,Android,294654
10/1/13,Downloads,Carry,Services,Android,294911
10/8/13,Downloads,Carry,Services,Android,295934
10/9/13,Downloads,Carry,Services,Android,296434
9/26/13,Downloads,Carry,Services,Android,300506
10/12/13,Downloads,Carry,Services,Android,301206
10/5/13,Downloads,Carry,Services,Android,302159
10/13/13,Downloads,Carry,Services,Android,302629
10/2/13,Downloads,Carry,Services,Android,303143
9/28/13,Downloads,Carry,Services,Android,304041
9/29/13,Downloads,Carry,Services,Android,304167
10/6/13,Downloads,Carry,Services,Android,304438
10/3/13,Downloads,Carry,Services,Android,304501
8/2/13,Downloads,Carry,Services,iOS,304730
10/11/13,Downloads,Carry,Services,Android,306727
8/4/13,Downloads,Carry,Services,iOS,309295
8/3/13,Downloads,Carry,Services,iOS,309523
8/1/13,Downloads,Carry,Services,iOS,311038
5/20/14,Downloads,Crappy Birds,Games,Android,312339
10/10/13,Downloads,Carry,Services,Android,313607
10/21/13,Downloads,Carry,Services,Android,313983
10/25/13,Downloads,Carry,Services,Android,314396
10/15/13,Downloads,Carry,Services,Android,316686
10/16/13,Downloads,Carry,Services,Android,317152
10/20/13,Downloads,Carry,Services,Android,319814
8/6/13,Downloads,Carry,Services,iOS,320012
8/7/13,Downloads,Carry,Services,iOS,320814
8/5/13,Downloads,Carry,Services,iOS,321604
10/22/13,Downloads,Carry,Services,Android,322430
10/24/13,Downloads,Carry,Services,Android,322831
8/8/13,Downloads,Carry,Services,iOS,322835
10/27/13,Downloads,Carry,Services,Android,323908
10/29/13,Downloads,Carry,Services,Android,324558
5/14/14,Downloads,Crappy Birds,Games,iOS,325035
8/13/13,Downloads,Carry,Services,iOS,325614
8/16/13,Downloads,Carry,Services,iOS,325726
11/5/13,Downloads,Carry,Services,Android,329261
10/14/13,Downloads,Carry,Services,Android,330071
10/18/13,Downloads,Carry,Services,Android,331011
10/26/13,Downloads,Carry,Services,Android,331393
10/28/13,Downloads,Carry,Services,Android,332308
8/14/13,Downloads,Carry,Services,iOS,332599
11/8/13,Downloads,Carry,Services,Android,334483
8/11/13,Downloads,Carry,Services,iOS,334625
8/9/13,Downloads,Carry,Services,iOS,335825
10/17/13,Downloads,Carry,Services,Android,336271
8/15/13,Downloads,Carry,Services,iOS,338013
8/10/13,Downloads,Carry,Services,iOS,338544
5/21/14,Downloads,Crappy Birds,Games,Android,339701
8/12/13,Downloads,Carry,Services,iOS,340126
11/2/13,Downloads,Carry,Services,Android,340372
5/22/14,Downloads,Crappy Birds,Games,Android,341646
11/16/13,Downloads,Carry,Services,Android,342244
11/17/13,Downloads,Carry,Services,Android,342317
10/30/13,Downloads,Carry,Services,Android,342480
8/21/13,Downloads,Carry,Services,iOS,342777
11/9/13,Downloads,Carry,Services,Android,342860
10/19/13,Downloads,Carry,Services,Android,343021
8/18/13,Downloads,Carry,Services,iOS,346128
11/12/13,Downloads,Carry,Services,Android,346297
8/23/13,Downloads,Carry,Services,iOS,346443
8/17/13,Downloads,Carry,Services,iOS,346598
11/21/13,Downloads,Carry,Services,Android,347376
11/14/13,Downloads,Carry,Services,Android,347470
11/20/13,Downloads,Carry,Services,Android,348013
10/23/13,Downloads,Carry,Services,Android,348048
11/23/13,Downloads,Carry,Services,Android,349277
8/19/13,Downloads,Carry,Services,iOS,351351
11/3/13,Downloads,Carry,Services,Android,352265
11/11/13,Downloads,Carry,Services,Android,352649
8/26/13,Downloads,Carry,Services,iOS,353042
10/31/13,Downloads,Carry,Services,Android,354276
9/1/13,Downloads,Carry,Services,iOS,355782
5/19/14,Downloads,Crappy Birds,Games,Android,355840
8/20/13,Downloads,Carry,Services,iOS,356723
8/27/13,Downloads,Carry,Services,iOS,357297
11/1/13,Downloads,Carry,Services,Android,357969
11/15/13,Downloads,Carry,Services,Android,359600
8/22/13,Downloads,Carry,Services,iOS,359700
11/18/13,Downloads,Carry,Services,Android,361886
9/3/13,Downloads,Carry,Services,iOS,362220
11/30/13,Downloads,Carry,Services,Android,362367
11/4/13,Downloads,Carry,Services,Android,363267
8/24/13,Downloads,Carry,Services,iOS,363398
11/27/13,Downloads,Carry,Services,Android,363823
11/13/13,Downloads,Carry,Services,Android,363986
11/19/13,Downloads,Carry,Services,Android,363990
12/2/13,Downloads,Carry,Services,Android,364222
9/4/13,Downloads,Carry,Services,iOS,365011
5/16/14,Downloads,Crappy Birds,Games,Android,366026
11/6/13,Downloads,Carry,Services,Android,367017
11/7/13,Downloads,Carry,Services,Android,368085
12/4/13,Downloads,Carry,Services,Android,368660
8/25/13,Downloads,Carry,Services,iOS,368906
11/29/13,Downloads,Carry,Services,Android,369972
